<NUMBER OF ZONES> 98
<NUMBER OF NODES> 975
<FIRST THRU NODE> 99
<NUMBER OF LINKS> 2184
<END OF METADATA> 



	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B 	Power 	Speed limit 	Toll 	Type 	; 
 	534 	536 	  2800.000 	 43.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	535 	576 	   900.000 	515.000 	22.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	536 	543 	  2800.000 	 44.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	537 	440 	   900.000 	 75.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	537 	538 	   900.000 	102.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	537 	542 	   900.000 	 31.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	538 	537 	   900.000 	102.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	538 	542 	   900.000 	 87.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	538 	560 	   900.000 	193.000 	14.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	539 	540 	  2800.000 	 50.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	540 	541 	  2800.000 	 35.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	540 	610 	   900.000 	 61.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	541 	544 	  2800.000 	 39.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	542 	537 	   900.000 	 31.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	542 	538 	   900.000 	 87.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	543 	76  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	543 	539 	  2800.000 	 31.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	543 	603 	  2800.000 	257.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	544 	529 	  2800.000 	 44.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	544 	532 	  2800.000 	 28.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	545 	64  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	545 	644 	  2400.000 	 95.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	546 	29  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	546 	88  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	546 	548 	   900.000 	238.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	546 	549 	   600.000 	188.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	546 	592 	   900.000 	113.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	547 	146 	   600.000 	167.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	548 	88  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	548 	546 	   900.000 	238.000 	16.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	548 	556 	   600.000 	101.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	549 	29  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	549 	152 	   600.000 	 80.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	550 	548 	   600.000 	178.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	551 	64  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	551 	65  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	551 	183 	   900.000 	195.000 	20.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	552 	67  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	552 	553 	  2800.000 	 70.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	553 	583 	  2400.000 	276.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	553 	945 	  2800.000 	 28.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	554 	64  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	554 	551 	   900.000 	105.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	555 	65  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	555 	613 	   900.000 	438.000 	16.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	556 	161 	   600.000 	162.000 	13.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	557 	553 	  2400.000 	 22.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	557 	618 	   900.000 	186.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	558 	75  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	558 	572 	  2400.000 	208.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	559 	75  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	559 	560 	  2400.000 	268.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	560 	538 	   900.000 	193.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	560 	561 	   900.000 	 31.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	560 	637 	  2400.000 	363.000 	15.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	561 	558 	  2400.000 	265.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	561 	560 	   900.000 	 31.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	561 	605 	   900.000 	452.000 	16.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	562 	563 	   600.000 	105.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	563 	564 	  2800.000 	421.000 	16.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	564 	10  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	564 	568 	   600.000 	103.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	564 	780 	  2800.000 	247.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	564 	783 	   600.000 	 18.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	565 	727 	   900.000 	 73.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	565 	807 	   900.000 	104.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	566 	10  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	567 	847 	  2400.000 	 29.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	567 	863 	   900.000 	324.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	568 	10  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	568 	566 	   600.000 	309.000 	12.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	569 	727 	   600.000 	153.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	570 	10  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	570 	564 	   600.000 	289.000 	16.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	571 	82  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	571 	575 	  2400.000 	 25.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	571 	577 	  2400.000 	100.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	572 	573 	   900.000 	 55.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	572 	578 	  2400.000 	 50.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	573 	533 	   900.000 	281.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	574 	82  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	574 	575 	  2400.000 	 74.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	575 	82  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	575 	571 	  2400.000 	 25.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	575 	582 	  2400.000 	363.000 	19.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	576 	574 	  2400.000 	 21.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	576 	577 	   900.000 	 24.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	577 	559 	  2400.000 	269.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	577 	578 	   900.000 	 25.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	577 	970 	   900.000 	 85.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	578 	573 	   900.000 	 26.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	578 	576 	  2400.000 	 13.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	579 	82  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	579 	571 	  2400.000 	356.000 	21.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	579 	582 	  2400.000 	 16.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	580 	579 	  2400.000 	 19.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	580 	690 	  2400.000 	218.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	581 	579 	  2400.000 	 95.000 	12.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	582 	661 	  2400.000 	 19.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	582 	675 	  2400.000 	 99.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	583 	67  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	583 	584 	  2400.000 	160.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	584 	50  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	584 	67  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	584 	174 	  2400.000 	250.000 	19.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	585 	75  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	585 	561 	   900.000 	107.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	586 	50  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	586 	946 	  2400.000 	124.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	587 	50  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	587 	586 	  2400.000 	 69.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	588 	9   	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	588 	589 	  2800.000 	154.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	588 	659 	  2800.000 	 33.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	589 	590 	  2800.000 	126.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	590 	177 	  2800.000 	 88.000 	10.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	591 	531 	  2800.000 	345.000 	14.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	592 	546 	   900.000 	113.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	592 	594 	   900.000 	106.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	593 	166 	  2400.000 	190.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	594 	592 	   900.000 	106.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	594 	593 	  2400.000 	 77.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	594 	595 	   900.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	595 	594 	   900.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	595 	596 	  2400.000 	101.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	596 	600 	  2400.000 	120.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	597 	35  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	597 	93  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	597 	712 	   900.000 	 14.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	597 	940 	   900.000 	180.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	598 	595 	  2400.000 	131.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	599 	594 	  2400.000 	220.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	599 	600 	  2400.000 	 19.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	600 	599 	  2400.000 	 19.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	600 	926 	  2400.000 	102.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	601 	76  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	601 	539 	  2800.000 	255.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	601 	603 	   900.000 	 23.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	601 	612 	   900.000 	446.000 	16.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	602 	68  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	602 	69  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	602 	601 	   900.000 	198.000 	29.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	603 	76  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	603 	259 	  2800.000 	539.000 	16.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	603 	601 	   900.000 	 23.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	603 	714 	   900.000 	307.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	604 	69  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	604 	601 	  2800.000 	257.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	605 	608 	   900.000 	150.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	605 	714 	   900.000 	 76.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	606 	611 	   900.000 	315.000 	12.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	607 	172 	   900.000 	337.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	608 	75  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	608 	585 	   900.000 	195.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	609 	68  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	609 	612 	   900.000 	217.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	609 	927 	  2400.000 	 37.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	610 	943 	   900.000 	132.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	611 	91  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	611 	92  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	611 	93  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	611 	607 	   900.000 	154.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	611 	716 	   900.000 	174.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	612 	68  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	612 	69  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	612 	402 	   900.000 	533.000 	18.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	612 	602 	   900.000 	248.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	612 	941 	   900.000 	 26.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	613 	621 	   900.000 	163.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	614 	622 	  2400.000 	114.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	615 	149 	  2400.000 	 13.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	615 	616 	   900.000 	 48.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	615 	619 	  2400.000 	 50.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	616 	615 	   900.000 	 48.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	616 	617 	   900.000 	393.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	616 	619 	   900.000 	 18.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	617 	67  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	617 	618 	   900.000 	109.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	618 	552 	   900.000 	122.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	618 	616 	   900.000 	502.000 	24.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	618 	623 	   600.000 	247.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	619 	614 	  2400.000 	257.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	620 	87  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	620 	621 	   900.000 	 36.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	620 	622 	  2400.000 	 56.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	620 	924 	  2400.000 	230.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	621 	554 	   900.000 	394.000 	14.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	621 	622 	   900.000 	 52.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	622 	615 	  2400.000 	421.000 	18.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	622 	620 	  2400.000 	 56.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	622 	621 	   900.000 	 52.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	623 	557 	  2400.000 	194.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	623 	618 	   600.000 	247.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	624 	517 	   900.000 	181.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	625 	85  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	625 	121 	   600.000 	 56.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	626 	639 	  2400.000 	417.000 	12.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	627 	496 	   900.000 	 14.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	627 	628 	  2400.000 	 88.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	628 	629 	  2400.000 	 14.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	629 	279 	  2400.000 	 65.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	630 	631 	  2800.000 	185.000 	14.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	631 	207 	  2800.000 	562.000 	55.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	631 	635 	  2800.000 	 82.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	631 	636 	  2400.000 	277.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	632 	34  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	632 	633 	  2400.000 	366.000 	12.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	633 	34  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	633 	561 	  2400.000 	373.000 	17.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	633 	597 	   900.000 	321.000 	10.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	633 	637 	   900.000 	 22.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	634 	34  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	634 	638 	  2400.000 	399.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	635 	400 	  2800.000 	398.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	636 	632 	  2400.000 	418.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	637 	34  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	637 	633 	   900.000 	 22.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	637 	634 	  2400.000 	388.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	638 	631 	  2400.000 	276.000 	11.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	638 	636 	  2400.000 	 12.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	639 	22  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	639 	938 	  2400.000 	252.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	640 	116 	  2400.000 	104.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	641 	22  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	641 	642 	  2400.000 	 91.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	642 	22  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	642 	640 	  2400.000 	572.000 	14.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	643 	87  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	643 	923 	  2400.000 	101.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	644 	64  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	644 	925 	  2400.000 	142.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	645 	664 	  2800.000 	 41.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	645 	670 	  2400.000 	 55.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	646 	231 	  2800.000 	105.000 	13.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	646 	654 	   900.000 	  7.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	647 	650 	   600.000 	156.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	648 	15  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	648 	658 	  2400.000 	138.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	649 	13  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	649 	650 	   600.000 	101.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	650 	646 	   900.000 	138.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	650 	653 	   900.000 	185.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	651 	9   	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	651 	652 	  2800.000 	161.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	651 	668 	  2800.000 	 34.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	652 	664 	  2400.000 	 32.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	652 	718 	  2800.000 	 37.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	653 	650 	   900.000 	185.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	653 	657 	   600.000 	141.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	653 	678 	   900.000 	 94.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	654 	650 	   900.000 	131.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	655 	656 	   600.000 	 54.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	656 	244 	   600.000 	194.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	656 	653 	   600.000 	219.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	657 	656 	   600.000 	 78.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	658 	15  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	658 	660 	  2400.000 	 53.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	659 	9   	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	659 	651 	  2800.000 	 40.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	659 	907 	  2800.000 	 69.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
